date,open,high,low,close,change_percent
1933-03-15,6.81,6.81,6.81,6.81,16.61
1929-10-30,22.99,22.99,22.99,22.99,12.53
1931-10-06,9.91,9.91,9.91,9.91,12.36
1939-09-05,12.64,12.64,12.64,12.64,11.86
1932-09-21,8.52,8.52,8.52,8.52,11.81
2008-10-13,912.75,1006.93,912.75,1003.35,11.58
2008-10-28,848.92,940.51,845.27,940.51,10.79
1931-06-22,14.61,14.61,14.61,14.61,10.51
1935-04-17,9.01,9.01,9.01,9.01,9.61
1933-04-20,7.82,7.82,7.82,7.82,9.52
1935-05-17,10.01,10.01,10.01,10.01,9.4
2020-03-24,2344.4399,2449.71,2344.4399,2447.3301,9.38
2020-03-13,2569.99,2711.3301,2492.3701,2711.02,9.29
1932-08-08,7.43,7.43,7.43,7.43,9.26
1987-10-21,236.83,259.27,236.83,258.38,9.1
1929-11-14,19.24,19.24,19.24,19.24,8.95
1933-06-19,10.68,10.68,10.68,10.68,8.87
1932-08-03,6.39,6.39,6.39,6.39,8.86
1933-07-24,10.5,10.5,10.5,10.5,8.81
1931-10-08,10.62,10.62,10.62,10.62,8.59
1931-12-18,8.36,8.36,8.36,8.36,8.29
1932-02-11,8.12,8.12,8.12,8.12,8.27
1938-10-10,13.91,13.91,13.91,13.91,8.25
1932-06-10,4.92,4.92,4.92,4.92,7.66
1933-05-01,8.43,8.43,8.43,8.43,7.66
1931-01-08,16.23,16.23,16.23,16.23,7.55
1931-06-03,13.12,13.12,13.12,13.12,7.54
1935-08-19,11.42,11.42,11.42,11.42,7.53
1932-11-10,7.44,7.44,7.44,7.44,7.51
1938-01-06,11.74,11.74,11.74,11.74,7.51
1937-10-20,11.93,11.93,11.93,11.93,7.48
1932-05-06,6.09,6.09,6.09,6.09,7.22
1933-04-19,7.14,7.14,7.14,7.14,7.21
1932-10-11,6.88,6.88,6.88,6.88,7.17
2009-03-23,772.31,823.37,772.31,822.92,7.08
2020-04-06,2578.28,2676.8501,2574.5701,2663.6799,7.03
1932-01-06,8.08,8.08,8.08,8.08,7.02
2008-11-13,853.13,913.01,818.69,911.29,6.92
1932-10-14,7.13,7.13,7.13,7.13,6.9
1933-04-10,6.54,6.54,6.54,6.54,6.86
1931-09-23,11.52,11.52,11.52,11.52,6.67
1933-07-03,11.62,11.62,11.62,11.62,6.51
2008-11-24,801.2,865.6,801.2,851.81,6.47
1933-10-04,10.29,10.29,10.29,10.29,6.41
2009-03-10,679.28,719.6,679.28,719.6,6.37
1933-04-24,7.91,7.91,7.91,7.91,6.32
2008-11-21,755.84,801.2,741.02,800.03,6.32
1932-08-15,7.44,7.44,7.44,7.44,6.29
1929-10-07,30.44,30.44,30.44,30.44,6.25
2020-03-26,2501.29,2637.01,2500.72,2630.0701,6.24
1932-11-04,6.88,6.88,6.88,6.88,6.17
2020-03-17,2425.6599,2553.9299,2367.04,2529.1899,6.0
1936-09-17,15.87,15.87,15.87,15.87,5.8
2002-07-24,797.71,844.32,775.68,843.43,5.73
1934-01-15,10.64,10.64,10.64,10.64,5.66
1940-11-07,11.39,11.39,11.39,11.39,5.56
2022-11-10,3859.8899,3958.3301,3859.8899,3956.3701,5.54
1929-11-15,20.3,20.3,20.3,20.3,5.51
1933-08-17,10.76,10.76,10.76,10.76,5.49
1932-06-02,4.64,4.64,4.64,4.64,5.45
2008-09-30,1113.78,1168.03,1113.78,1166.36,5.42
2002-07-29,852.84,898.96,852.84,898.96,5.41
1932-06-03,4.89,4.89,4.89,4.89,5.39
1932-07-25,5.48,5.48,5.48,5.48,5.38
1938-06-20,10.19,10.19,10.19,10.19,5.38
1937-11-10,11.96,11.96,11.96,11.96,5.37
1987-10-20,225.06,245.62,216.46,236.83,5.33
1932-11-07,7.24,7.24,7.24,7.24,5.23
2008-12-16,871.53,914.66,871.53,913.18,5.14
1997-10-28,876.99,923.09,855.27,921.85,5.12
1998-09-08,973.89,1023.46,973.89,1023.46,5.09
1929-10-31,24.15,24.15,24.15,24.15,5.05
1930-04-01,25.37,25.37,25.37,25.37,5.05
1932-12-06,6.87,6.87,6.87,6.87,5.05
1970-05-27,72.77,73.22,69.37,72.77,5.02
1931-04-30,15.09,15.09,15.09,15.09,5.01
2001-01-03,1283.27,1347.76,1274.62,1347.5601,5.01
1932-07-27,5.67,5.67,5.67,5.67,5.0
1933-05-10,8.82,8.82,8.82,8.82,5.0
1940-06-12,9.89,9.89,9.89,9.89,4.99
2018-12-26,2363.1201,2467.76,2346.5801,2467.7,4.96
2020-03-10,2813.48,2882.5901,2734.0,2882.23,4.94
1987-10-29,233.31,246.69,233.28,244.77,4.93
1937-11-26,10.67,10.67,10.67,10.67,4.92
1932-01-13,8.8,8.8,8.8,8.8,4.89
1932-08-23,8.15,8.15,8.15,8.15,4.89
1938-01-10,11.87,11.87,11.87,11.87,4.86
1938-04-01,8.91,8.91,8.91,8.91,4.82
1932-07-13,4.82,4.82,4.82,4.82,4.78
1940-06-11,9.42,9.42,9.42,9.42,4.78
2008-10-20,943.51,985.4,943.51,985.4,4.77
1982-08-17,105.4,109.04,104.09,109.04,4.76
2000-03-16,1392.15,1458.47,1392.15,1458.47,4.76
1934-06-08,10.17,10.17,10.17,10.17,4.74
2011-08-09,1120.23,1172.88,1101.54,1172.53,4.74
2002-10-15,841.44,881.27,841.44,881.27,4.73
1931-06-24,15.09,15.09,15.09,15.09,4.72
1933-05-29,9.78,9.78,9.78,9.78,4.71
1933-11-16,10.03,10.03,10.03,10.03,4.7
1933-01-04,7.15,7.15,7.15,7.15,4.69
1930-06-19,20.79,20.79,20.79,20.79,4.68
1932-02-15,8.5,8.5,8.5,8.5,4.68
1962-05-29,58.08,58.29,53.13,58.08,4.65
1930-12-17,15.11,15.11,15.11,15.11,4.64
2011-08-11,1121.3,1186.29,1121.3,1172.64,4.63
1933-06-12,10.89,10.89,10.89,10.89,4.61
1938-05-06,10.43,10.43,10.43,10.43,4.61
1974-10-09,67.82,68.15,63.74,67.82,4.6
2020-03-02,2974.28,3090.96,2945.1899,3090.23,4.6
1938-04-08,9.62,9.62,9.62,9.62,4.57
1932-04-14,6.25,6.25,6.25,6.25,4.52
1939-07-17,12.07,12.07,12.07,12.07,4.5
1932-09-07,9.31,9.31,9.31,9.31,4.49
1957-10-23,40.73,40.73,40.73,40.73,4.49
1931-10-20,10.96,10.96,10.96,10.96,4.48
1938-01-04,10.99,10.99,10.99,10.99,4.47
1930-10-01,19.42,19.42,19.42,19.42,4.46
1938-09-28,11.48,11.48,11.48,11.48,4.46
1941-12-30,8.74,8.74,8.74,8.74,4.42
1933-09-11,11.13,11.13,11.13,11.13,4.41
2010-05-10,1122.27,1163.85,1122.27,1159.73,4.4
1932-09-02,8.84,8.84,8.84,8.84,4.37
2001-04-05,1103.25,1151.47,1103.25,1151.4399,4.37
2009-01-21,806.77,841.72,804.3,840.24,4.35
2008-09-18,1157.08,1211.14,1133.5,1206.51,4.33
2011-11-30,1196.72,1247.11,1196.72,1246.96,4.33
1932-03-02,8.71,8.71,8.71,8.71,4.31
1932-07-11,4.6,4.6,4.6,4.6,4.31
1932-08-05,6.8,6.8,6.8,6.8,4.29
1932-01-08,8.57,8.57,8.57,8.57,4.26
2008-10-16,909.53,947.71,865.83,946.43,4.25
1931-02-09,16.96,16.96,16.96,16.96,4.24
2008-03-18,1277.16,1330.74,1277.16,1330.74,4.24
1932-09-15,7.66,7.66,7.66,7.66,4.22
1946-12-09,15.32,15.32,15.32,15.32,4.22
2020-03-04,3045.75,3130.97,3034.3799,3130.1201,4.22
1974-10-07,64.95,65.4,62.78,64.95,4.19
1938-06-29,11.72,11.72,11.72,11.72,4.18
1998-10-15,1005.53,1053.09,1000.12,1047.49,4.17
1974-07-12,83.15,83.65,80.97,83.15,4.08
2008-11-04,971.31,1007.51,971.31,1005.75,4.08
2009-03-12,720.89,752.63,714.76,750.74,4.07
1933-04-13,6.67,6.67,6.67,6.67,4.06
1933-08-09,10.81,10.81,10.81,10.81,4.04
2008-09-19,1213.11,1265.12,1213.11,1255.08,4.03
1946-10-15,15.3,15.3,15.3,15.3,4.01
2009-02-24,744.69,775.49,744.69,773.14,4.01
1932-02-16,8.84,8.84,8.84,8.84,4.0
1933-06-02,10.13,10.13,10.13,10.13,4.0
2002-08-14,884.21,920.21,876.2,919.62,4.0
2002-10-01,815.28,847.93,812.82,847.91,4.0
1933-10-24,9.38,9.38,9.38,9.38,3.99
2008-12-02,817.94,850.54,817.94,848.81,3.99
1938-02-08,10.98,10.98,10.98,10.98,3.98
1963-11-26,72.38,72.74,71.4,72.38,3.98
1978-11-01,96.85,97.41,94.13,96.85,3.97
1930-07-14,21.36,21.36,21.36,21.36,3.94
1974-10-29,72.83,73.19,70.49,72.83,3.91
1982-11-03,137.53,142.88,137.53,142.87,3.91
2002-10-11,803.92,843.27,803.92,835.32,3.91
2001-09-24,965.8,1008.44,965.8,1003.45,3.9
2015-08-26,1872.75,1943.09,1872.75,1940.51,3.9
2000-12-05,1324.97,1376.5601,1324.97,1376.54,3.89
2001-04-18,1191.8101,1248.42,1191.8101,1238.16,3.89
1933-02-24,5.9,5.9,5.9,5.9,3.87
1998-09-01,957.28,1000.71,939.98,994.26,3.86
1939-09-19,12.95,12.95,12.95,12.95,3.85
1932-07-01,4.6,4.6,4.6,4.6,3.84
2008-12-08,882.71,918.57,882.71,909.7,3.84
1935-12-16,13.33,13.33,13.33,13.33,3.82
1932-09-20,7.62,7.62,7.62,7.62,3.81
2009-04-09,829.29,856.91,829.29,856.56,3.81
1932-10-19,7.4,7.4,7.4,7.4,3.79
1934-12-28,9.41,9.41,9.41,9.41,3.75
2002-05-08,1049.49,1088.92,1049.49,1088.85,3.75
1991-01-17,316.25,327.97,316.25,327.97,3.73
2008-03-11,1274.4,1320.65,1274.4,1320.65,3.71
1933-05-23,8.96,8.96,8.96,8.96,3.7
1933-11-08,9.8,9.8,9.8,9.8,3.7
1938-04-04,9.24,9.24,9.24,9.24,3.7
1929-11-07,21.37,21.37,21.37,21.37,3.69
1931-11-09,11.52,11.52,11.52,11.52,3.69
1932-06-06,5.07,5.07,5.07,5.07,3.68
1933-08-25,11.28,11.28,11.28,11.28,3.68
2002-07-05,953.99,989.07,953.99,989.03,3.67
1938-09-29,11.9,11.9,11.9,11.9,3.66
1932-02-01,8.23,8.23,8.23,8.23,3.65
2008-12-05,844.43,879.42,818.41,876.07,3.65
1932-06-15,5.12,5.12,5.12,5.12,3.64
1980-04-22,103.43,104.02,100.81,103.43,3.64
1946-10-31,14.84,14.84,14.84,14.84,3.63
1988-01-04,247.1,256.44,247.08,255.94,3.59
2008-04-01,1326.41,1370.1801,1326.41,1370.1801,3.59
1955-07-06,43.18,43.18,43.18,43.18,3.57
1982-08-20,109.19,113.02,109.19,113.02,3.54
1998-09-23,1029.63,1066.09,1029.63,1066.09,3.54
2003-03-17,833.27,862.79,827.17,862.79,3.54
1999-10-28,1296.71,1342.47,1296.71,1342.4399,3.53
2008-11-26,852.9,887.68,841.37,887.68,3.53
1932-08-10,7.65,7.65,7.65,7.65,3.52
1930-10-24,17.74,17.74,17.74,17.74,3.5
1937-07-06,16.25,16.25,16.25,16.25,3.5
1974-09-19,70.09,70.76,68.36,70.09,3.5
2002-10-10,776.76,806.51,768.63,803.92,3.5
1932-04-21,6.24,6.24,6.24,6.24,3.48
1961-04-17,68.68,68.68,68.68,68.68,3.48
1933-11-03,9.54,9.54,9.54,9.54,3.47
2000-10-19,1342.13,1389.9301,1342.13,1388.76,3.47
1988-05-31,253.44,262.16,253.42,262.16,3.45
2003-03-13,804.19,832.02,804.19,831.9,3.45
1955-06-06,39.69,39.69,39.69,39.69,3.44
1962-06-28,54.41,54.64,52.98,54.41,3.44
1938-04-11,9.95,9.95,9.95,9.95,3.43
1946-09-05,15.99,15.99,15.99,15.99,3.43
2011-08-23,1124.36,1162.35,1124.36,1162.35,3.43
2011-10-27,1243.97,1292.66,1243.97,1284.59,3.43
2019-01-04,2474.3301,2538.0701,2474.3301,2531.9399,3.43
2011-10-10,1158.15,1194.91,1158.15,1194.89,3.41
2020-04-08,2685.0,2760.75,2663.3,2749.98,3.41
1934-08-09,9.13,9.13,9.13,9.13,3.4
1938-06-06,9.74,9.74,9.74,9.74,3.4
1930-05-06,23.76,23.76,23.76,23.76,3.39
1938-09-20,11.89,11.89,11.89,11.89,3.39
2009-05-04,879.21,907.85,879.21,907.24,3.39
1933-08-08,10.39,10.39,10.39,10.39,3.38
1933-03-03,5.84,5.84,5.84,5.84,3.36
2009-01-28,845.73,877.86,845.73,874.09,3.36
2020-03-30,2558.98,2631.8,2545.28,2626.6499,3.35
1929-12-03,21.65,21.65,21.65,21.65,3.34
2000-10-13,1329.78,1374.17,1327.08,1374.17,3.34
1933-06-23,10.56,10.56,10.56,10.56,3.33
2000-04-25,1429.86,1477.67,1429.86,1477.4399,3.33
1931-01-02,15.85,15.85,15.85,15.85,3.32
2003-01-02,879.82,909.03,879.82,909.03,3.32
2000-04-17,1356.5601,1401.53,1346.5,1401.4399,3.31
2010-05-27,1074.27,1103.52,1074.27,1103.0601,3.29
1930-06-30,20.46,20.46,20.46,20.46,3.28
1931-05-08,15.44,15.44,15.44,15.44,3.28
1931-06-04,13.55,13.55,13.55,13.55,3.28
1938-02-21,11.38,11.38,11.38,11.38,3.27
1938-09-15,11.67,11.67,11.67,11.67,3.27
1975-01-27,75.37,76.03,73.76,75.37,3.27
1982-10-06,122.0,125.97,122.0,125.97,3.27
2002-08-08,876.77,905.84,875.17,905.46,3.27
1933-10-17,9.51,9.51,9.51,9.51,3.26
1934-03-02,11.07,11.07,11.07,11.07,3.26
1937-09-27,13.63,13.63,13.63,13.63,3.26
1931-08-11,13.99,13.99,13.99,13.99,3.25
1933-12-22,9.86,9.86,9.86,9.86,3.25
1931-10-23,10.84,10.84,10.84,10.84,3.24
1938-06-01,9.57,9.57,9.57,9.57,3.24
1932-08-16,7.68,7.68,7.68,7.68,3.23
1932-11-11,7.68,7.68,7.68,7.68,3.23
1982-11-30,134.2,138.53,134.19,138.53,3.23
1935-10-21,12.19,12.19,12.19,12.19,3.22
1962-10-24,55.21,55.44,52.55,55.21,3.22
2000-05-30,1378.02,1422.45,1378.02,1422.45,3.22
1971-08-16,98.76,100.96,97.9,98.76,3.21
2009-03-17,753.88,778.12,749.93,778.12,3.21
1932-08-22,7.77,7.77,7.77,7.77,3.19
1990-08-27,311.55,323.11,311.55,321.44,3.19
1931-10-30,10.43,10.43,10.43,10.43,3.17
1932-07-28,5.85,5.85,5.85,5.85,3.17
1974-09-05,70.87,71.3,68.65,70.87,3.17
1937-09-14,14.68,14.68,14.68,14.68,3.16
1937-10-19,11.1,11.1,11.1,11.1,3.16
2009-01-02,902.99,934.73,899.35,931.8,3.16
1946-09-11,15.05,15.05,15.05,15.05,3.15
2020-05-18,2913.8601,2968.0901,2913.8601,2953.9099,3.15
1929-08-12,29.27,29.27,29.27,29.27,3.14
1932-07-20,4.93,4.93,4.93,4.93,3.14
1934-02-05,11.81,11.81,11.81,11.81,3.14
1933-11-20,10.23,10.23,10.23,10.23,3.13
1997-09-02,899.47,927.58,899.47,927.58,3.13
2010-07-07,1028.54,1060.89,1028.54,1060.27,3.13
1938-10-13,13.24,13.24,13.24,13.24,3.12
1934-08-01,8.95,8.95,8.95,8.95,3.11
1935-02-18,9.34,9.34,9.34,9.34,3.09
1974-08-30,72.15,72.68,70.22,72.15,3.09
2022-11-30,3957.1799,4080.1101,3938.5801,4080.1101,3.09
1931-10-16,10.36,10.36,10.36,10.36,3.08
1932-07-29,6.03,6.03,6.03,6.03,3.08
1946-09-04,15.46,15.46,15.46,15.46,3.07
1931-11-06,11.11,11.11,11.11,11.11,3.06
1938-03-15,11.11,11.11,11.11,11.11,3.06
1973-12-26,95.74,96.52,93.87,95.74,3.06
2020-04-14,2805.1001,2851.8501,2805.1001,2846.0601,3.06
2022-06-24,3821.75,3913.6499,3821.75,3911.74,3.06
2022-10-04,3726.46,3791.9199,3726.46,3790.9299,3.06
1931-11-04,10.82,10.82,10.82,10.82,3.05
1929-03-27,25.09,25.09,25.09,25.09,3.04
1929-11-19,20.7,20.7,20.7,20.7,3.04
1938-10-05,12.86,12.86,12.86,12.86,3.04
2009-05-18,886.07,910.0,886.07,909.71,3.04
1933-12-05,10.2,10.2,10.2,10.2,3.03
1938-07-01,11.91,11.91,11.91,11.91,3.03
1933-08-01,10.25,10.25,10.25,10.25,3.02
1928-06-13,18.89,18.89,18.89,18.89,3.0
1931-12-07,9.29,9.29,9.29,9.29,2.99
2002-08-06,834.6,874.44,834.6,859.57,2.99
2022-05-04,4181.1802,4307.6602,4148.9102,4300.1699,2.99
2011-12-20,1205.72,1242.8199,1205.72,1241.3,2.98
1932-07-22,5.2,5.2,5.2,5.2,2.97
2009-07-15,910.15,933.95,910.15,932.68,2.96
1933-01-10,7.34,7.34,7.34,7.34,2.95
1935-04-22,9.41,9.41,9.41,9.41,2.95
1973-05-24,107.14,107.44,103.59,107.14,2.95
1998-09-11,980.19,1009.06,969.71,1009.06,2.95
2010-06-10,1058.77,1087.85,1058.77,1086.84,2.95
2010-09-01,1049.72,1081.3,1049.72,1080.29,2.95
1933-06-26,10.87,10.87,10.87,10.87,2.94
1991-08-21,379.55,390.59,379.55,390.59,2.94
1940-09-23,10.9,10.9,10.9,10.9,2.93
1946-01-28,18.62,18.62,18.62,18.62,2.93
1932-07-15,4.93,4.93,4.93,4.93,2.92
1938-07-18,12.35,12.35,12.35,12.35,2.92
1987-12-14,235.3,242.34,235.04,242.19,2.92
2007-09-18,1476.63,1519.89,1476.63,1519.78,2.92
2011-11-28,1158.67,1197.35,1158.67,1192.55,2.92
2007-11-13,1441.35,1481.37,1441.35,1481.05,2.91
1933-10-20,8.86,8.86,8.86,8.86,2.9
1974-10-10,69.79,71.48,68.3,69.79,2.9
1990-10-01,306.1,314.94,306.1,314.94,2.9
1957-11-27,41.25,41.25,41.25,41.25,2.89
1987-09-22,310.54,319.51,308.69,319.5,2.89
1999-09-03,1319.11,1357.74,1319.11,1357.24,2.89
2008-11-07,907.44,931.46,906.9,930.99,2.89
1933-12-28,9.99,9.99,9.99,9.99,2.88
1935-05-08,9.65,9.65,9.65,9.65,2.88
1939-05-24,11.43,11.43,11.43,11.43,2.88
1934-07-27,8.6,8.6,8.6,8.6,2.87
1962-06-15,55.89,55.96,53.66,55.89,2.87
1987-10-30,244.77,254.04,244.77,251.79,2.87
2000-04-18,1401.4399,1441.61,1397.8101,1441.61,2.87
2002-06-17,1007.27,1036.17,1007.27,1036.17,2.87
2008-08-05,1254.87,1284.88,1254.67,1284.88,2.87
2009-04-02,814.53,845.61,814.53,834.38,2.87
1933-05-26,9.34,9.34,9.34,9.34,2.86
1938-09-30,12.24,12.24,12.24,12.24,2.86
1939-01-27,11.86,11.86,11.86,11.86,2.86
2007-11-28,1432.95,1471.62,1432.95,1469.02,2.86
2011-09-07,1165.85,1198.62,1165.85,1198.62,2.86
1933-05-04,8.65,8.65,8.65,8.65,2.85
1938-04-22,10.45,10.45,10.45,10.45,2.85
1938-09-02,12.26,12.26,12.26,12.26,2.85
2001-05-16,1249.4399,1286.39,1243.02,1284.99,2.85
1966-10-12,77.04,77.26,74.37,77.04,2.84
1932-09-28,8.36,8.36,8.36,8.36,2.83
1933-05-11,9.07,9.07,9.07,9.07,2.83
1954-12-17,35.92,35.92,35.92,35.92,2.83
2011-08-29,1177.91,1210.28,1177.91,1210.08,2.83
1930-06-10,23.01,23.01,23.01,23.01,2.82
1934-01-19,10.93,10.93,10.93,10.93,2.82
1937-12-20,11.31,11.31,11.31,11.31,2.82
1934-09-25,9.15,9.15,9.15,9.15,2.81
1997-09-16,919.77,947.66,919.77,945.64,2.81
1931-05-04,15.06,15.06,15.06,15.06,2.8
1938-06-23,11.03,11.03,11.03,11.03,2.8
2002-11-27,913.31,940.41,913.31,938.87,2.8
1939-08-29,11.48,11.48,11.48,11.48,2.78
1974-11-05,75.11,75.36,72.49,75.11,2.78
1932-12-09,7.08,7.08,7.08,7.08,2.76
1984-08-03,160.28,162.56,158.0,162.35,2.76
1989-10-16,333.65,342.87,327.12,342.85,2.76
2022-07-19,3860.73,3939.8101,3860.73,3936.6899,2.76
1929-11-20,21.27,21.27,21.27,21.27,2.75
1932-12-01,6.73,6.73,6.73,6.73,2.75
1935-12-03,13.1,13.1,13.1,13.1,2.75
1937-04-30,16.43,16.43,16.43,16.43,2.75
1939-10-17,13.09,13.09,13.09,13.09,2.75
1982-01-28,118.92,119.35,116.1,118.92,2.75
1984-12-18,163.61,168.11,163.61,168.11,2.75
1934-01-10,10.14,10.14,10.14,10.14,2.74
1987-11-12,241.93,249.9,241.9,248.52,2.74
1982-08-23,113.02,116.11,112.65,116.11,2.73
1997-04-29,772.96,794.44,772.96,794.05,2.73
1932-04-15,6.42,6.42,6.42,6.42,2.72
1934-10-10,9.07,9.07,9.07,9.07,2.72
1937-11-29,10.96,10.96,10.96,10.96,2.72
2018-03-26,2619.3501,2661.3601,2601.8101,2658.55,2.72
1932-02-18,8.71,8.71,8.71,8.71,2.71
1934-05-18,9.85,9.85,9.85,9.85,2.71
1938-05-03,9.85,9.85,9.85,9.85,2.71
1983-07-20,164.89,169.29,164.89,169.29,2.71
2000-01-07,1403.45,1441.47,1400.73,1441.47,2.71
2001-04-10,1137.59,1173.92,1137.59,1168.38,2.71
1931-06-10,13.7,13.7,13.7,13.7,2.7
1934-11-26,9.52,9.52,9.52,9.52,2.7
1988-04-06,258.52,265.5,258.22,265.49,2.7
1933-10-09,10.32,10.32,10.32,10.32,2.69
1934-08-13,9.17,9.17,9.17,9.17,2.69
1939-04-12,10.7,10.7,10.7,10.7,2.69
1950-12-18,19.85,19.85,19.85,19.85,2.69
1987-12-08,228.77,234.92,228.69,234.91,2.69
2009-02-06,846.09,870.75,845.42,868.6,2.69
1929-12-31,21.45,21.45,21.45,21.45,2.68
1930-08-15,20.7,20.7,20.7,20.7,2.68
1938-11-09,13.79,13.79,13.79,13.79,2.68
2020-04-17,2842.4299,2879.22,2830.8799,2874.5601,2.68
1933-10-25,9.63,9.63,9.63,9.63,2.67
1962-05-31,59.63,60.82,58.8,59.63,2.67
1997-11-03,914.62,939.02,914.62,938.99,2.66
1999-02-22,1239.22,1272.22,1239.22,1272.14,2.66
2020-04-29,2918.46,2954.8601,2912.1599,2939.51,2.66
1929-12-06,22.45,22.45,22.45,22.45,2.65
1937-05-20,16.26,16.26,16.26,16.26,2.65
1938-06-21,10.46,10.46,10.46,10.46,2.65
1948-03-22,14.7,14.7,14.7,14.7,2.65
1974-08-07,82.65,82.93,80.13,82.65,2.65
2022-10-17,3638.6499,3689.73,3638.6499,3677.95,2.65
1938-02-23,11.68,11.68,11.68,11.68,2.64
1938-07-12,12.04,12.04,12.04,12.04,2.64
1939-05-03,11.29,11.29,11.29,11.29,2.64
2009-05-26,887.0,911.76,881.46,910.33,2.63
1933-07-26,10.59,10.59,10.59,10.59,2.62
2020-06-05,3163.8401,3211.72,3163.8401,3193.9299,2.62
2022-07-27,3951.4299,4039.5601,3951.4299,4023.6101,2.62
1929-09-06,31.83,31.83,31.83,31.83,2.61
1982-10-11,131.06,135.53,131.06,134.47,2.61
2003-04-02,858.48,884.57,858.48,880.9,2.61
1930-11-13,16.56,16.56,16.56,16.56,2.6
1931-02-24,18.17,18.17,18.17,18.17,2.6
1931-03-16,17.77,17.77,17.77,17.77,2.6
1933-07-06,11.85,11.85,11.85,11.85,2.6
1934-02-01,11.46,11.46,11.46,11.46,2.6
1938-04-05,9.48,9.48,9.48,9.48,2.6
1939-09-11,13.02,13.02,13.02,13.02,2.6
1970-05-29,76.55,76.92,73.53,76.55,2.6
1998-10-09,959.44,984.42,953.04,984.39,2.6
2022-10-13,3520.3701,3685.4099,3491.5801,3669.9099,2.6
1935-06-04,9.92,9.92,9.92,9.92,2.59
1938-07-19,12.67,12.67,12.67,12.67,2.59
1955-11-14,46.41,46.41,46.41,46.41,2.59
2022-10-03,3609.78,3698.3501,3604.9299,3678.4299,2.59
1931-12-29,7.96,7.96,7.96,7.96,2.58
1934-09-19,8.74,8.74,8.74,8.74,2.58
1938-02-17,11.15,11.15,11.15,11.15,2.58
1938-06-22,10.73,10.73,10.73,10.73,2.58
1946-09-25,15.1,15.1,15.1,15.1,2.58
2008-10-30,939.38,963.23,928.5,954.09,2.58
2008-12-03,843.6,873.12,827.6,870.74,2.58
2009-06-01,923.26,947.77,923.26,942.87,2.58
2010-06-02,1073.01,1098.5601,1072.03,1098.38,2.58
1991-02-11,359.36,368.58,359.32,368.58,2.57
2022-03-09,4223.1001,4299.3999,4223.1001,4277.8799,2.57
1930-12-01,16.8,16.8,16.8,16.8,2.56
1947-04-21,14.45,14.45,14.45,14.45,2.56
1974-12-10,67.28,68.17,65.88,67.28,2.56
1999-01-15,1212.1899,1243.26,1212.1899,1243.26,2.56
2000-03-09,1366.7,1401.8199,1357.88,1401.6899,2.56
2000-03-21,1456.63,1493.92,1446.0601,1493.87,2.56
2001-03-27,1152.6899,1183.35,1150.96,1182.17,2.56
1932-02-24,8.43,8.43,8.43,8.43,2.55
1939-04-03,11.26,11.26,11.26,11.26,2.55
1931-03-09,17.76,17.76,17.76,17.76,2.54
1975-10-03,85.95,86.21,83.88,85.95,2.54
1980-11-12,134.59,135.12,131.33,134.59,2.54
1984-08-02,154.08,157.99,154.08,157.99,2.54
1987-12-18,243.01,249.18,243.01,249.16,2.54
2013-01-02,1426.1899,1462.4301,1426.1899,1462.42,2.54
1937-09-09,14.98,14.98,14.98,14.98,2.53
1939-01-30,12.16,12.16,12.16,12.16,2.53
1945-12-26,17.41,17.41,17.41,17.41,2.53
1968-04-01,92.48,93.55,91.11,92.48,2.53
1970-05-28,74.61,75.44,72.59,74.61,2.53
1991-12-23,387.05,397.44,386.96,396.82,2.53
1930-07-10,20.77,20.77,20.77,20.77,2.52
1932-12-30,6.92,6.92,6.92,6.92,2.52
2000-01-31,1360.16,1394.48,1350.14,1394.46,2.52
1946-09-20,14.69,14.69,14.69,14.69,2.51
1988-01-15,246.02,253.65,245.88,252.05,2.51
2008-07-16,1214.65,1245.52,1211.39,1245.36,2.51
2015-09-08,1927.3,1970.42,1927.3,1969.41,2.51
1929-12-13,21.7,21.7,21.7,21.7,2.5
1980-03-28,100.68,101.43,97.72,100.68,2.5
1930-10-10,18.11,18.11,18.11,18.11,2.49
1932-06-14,4.94,4.94,4.94,4.94,2.49
1937-10-29,12.35,12.35,12.35,12.35,2.49
1981-03-12,133.19,133.56,129.76,133.19,2.49
1999-02-11,1223.55,1254.05,1223.1899,1254.04,2.49
2002-09-25,819.27,844.22,818.46,839.66,2.49
2009-07-13,879.57,901.05,875.32,901.05,2.49
2012-06-29,1330.12,1362.17,1330.12,1362.16,2.49
1940-07-30,10.33,10.33,10.33,10.33,2.48
1970-07-08,73.0,73.3,70.99,73.0,2.48
2016-01-29,1894.0,1940.24,1894.0,1940.24,2.48
1937-10-28,12.05,12.05,12.05,12.05,2.47
1940-06-14,9.94,9.94,9.94,9.94,2.47
1942-07-08,8.72,8.72,8.72,8.72,2.47
2022-04-28,4222.5801,4308.4502,4188.6299,4287.5,2.47
2022-05-27,4077.4299,4158.4902,4077.4299,4158.2402,2.47
1931-07-16,14.14,14.14,14.14,14.14,2.46
1987-05-26,282.16,289.11,282.16,289.11,2.46
2002-11-14,882.53,904.27,882.53,904.27,2.46
2007-08-17,1411.26,1450.33,1411.26,1445.9399,2.46
2022-10-28,3808.26,3905.4199,3808.26,3901.0601,2.46
1932-04-27,6.27,6.27,6.27,6.27,2.45
1934-05-08,10.05,10.05,10.05,10.05,2.45
1934-08-21,9.19,9.19,9.19,9.19,2.45
